chid,views,subscriber,videoscount,date
UC6BIJ_-g9Cw2WBUgNg,630023,4093,161,11/14/2016
UC6BIJ_-g9Cw2WBUgNg,631094,4089,161,11/15/2016
UC6BIJ_-g9Cw2WBUgNg,631094,4088,161,11/16/2016
UC6BIJ_-g9Cw2WBUgNg,632515,4094,161,11/17/2016
UC6BIJ_-g9Cw2WBUgNg,633208,4090,161,11/18/2016
UC6BIJ_-g9Cw2WBUgNg,634035,4093,161,11/19/2016
UC6BIJ_-g9Cw2WBUgNg,634929,4099,161,11/20/2016
UC6BIJ_-g9Cw2WBUgNg,635793,4097,161,11/21/2016
UC6BIJ_-g9Cw2WBUgNg,636731,4098,161,11/22/2016
UC6BIJ_-g9Cw2WBUgNg,637501,4100,161,11/23/2016
UC6BIJ_-g9Cw2WBUgNg,637501,4102,161,11/24/2016
UC6BIJ_-g9Cw2WBUgNg,639020,4100,161,11/25/2016
UC6BIJ_-g9Cw2WBUgNg,639826,4105,161,11/26/2016
UC6BIJ_-g9Cw2WBUgNg,640815,4112,161,11/27/2016
UC6BIJ_-g9Cw2WBUgNg,641707,4113,161,11/28/2016
UC6BIJ_-g9Cw2WBUgNg,644666,4118,161,11/29/2016
UC6BIJ_-g9Cw2WBUgNg,643511,4125,161,11/30/2016
UC6BIJ_-g9Cw2WBUgNg,643511,4125,161,12/1/2016
UC6BIJ_-g9Cw2WBUgNg,643511,4125,161,12/2/2016
UC6BIJ_-g9Cw2WBUgNg,643511,4132,161,12/3/2016
UC6BIJ_-g9Cw2WBUgNg,643511,4136,161,12/4/2016
UC6BIJ_-g9Cw2WBUgNg,646230,4137,161,12/5/2016
UC6BIJ_-g9Cw2WBUgNg,647768,4132,161,12/6/2016
UC6BIJ_-g9Cw2WBUgNg,647768,4133,161,12/7/2016
UC6BIJ_-g9Cw2WBUgNg,648981,4136,161,12/8/2016
UC6BIJ_-g9Cw2WBUgNg,649674,4136,161,12/9/2016
UC6BIJ_-g9Cw2WBUgNg,650295,4133,161,12/10/2016
UC6BIJ_-g9Cw2WBUgNg,650877,4131,161,12/11/2016
UC6BIJ_-g9Cw2WBUgNg,651570,4130,161,12/12/2016
UC6BIJ_-g9Cw2WBUgNg,652189,4134,161,12/13/2016
UC6BIJ_-g9Cw2WBUgNg,652783,4134,161,12/14/2016
UC6BIJ_-g9Cw2WBUgNg,653335,4132,161,12/15/2016
UC6BIJ_-g9Cw2WBUgNg,653813,4131,161,12/16/2016
UC6BIJ_-g9Cw2WBUgNg,653813,4135,161,12/17/2016
UC6BIJ_-g9Cw2WBUgNg,654825,4140,161,12/18/2016
UC6BIJ_-g9Cw2WBUgNg,655415,4144,161,12/19/2016
UC6BIJ_-g9Cw2WBUgNg,656196,4148,161,12/20/2016
UC6BIJ_-g9Cw2WBUgNg,656740,4149,161,12/21/2016
UC6BIJ_-g9Cw2WBUgNg,657255,4150,161,12/22/2016
UC6BIJ_-g9Cw2WBUgNg,657810,4154,161,12/23/2016
UC6BIJ_-g9Cw2WBUgNg,658431,4155,161,12/24/2016
UC6BIJ_-g9Cw2WBUgNg,658965,4157,161,12/25/2016
UC6BIJ_-g9Cw2WBUgNg,659577,4160,161,12/26/2016
UC6BIJ_-g9Cw2WBUgNg,660379,4162,161,12/27/2016
UC6BIJ_-g9Cw2WBUgNg,661086,4158,161,12/28/2016
UC6BIJ_-g9Cw2WBUgNg,661748,4159,161,12/29/2016
UC6BIJ_-g9Cw2WBUgNg,662328,4155,161,12/30/2016
UC6BIJ_-g9Cw2WBUgNg,662906,4157,161,12/31/2016
UC6BIJ_-g9Cw2WBUgNg,663545,4160,161,1/1/2017
UC6BIJ_-g9Cw2WBUgNg,664144,4159,161,1/2/2017
UC6BIJ_-g9Cw2WBUgNg,664751,4160,161,1/3/2017
UC6BIJ_-g9Cw2WBUgNg,665424,4162,161,1/4/2017
UC6BIJ_-g9Cw2WBUgNg,666135,4164,161,1/5/2017
UC6BIJ_-g9Cw2WBUgNg,666699,4168,161,1/6/2017
UC6BIJ_-g9Cw2WBUgNg,667184,4171,161,1/7/2017
UC6BIJ_-g9Cw2WBUgNg,668453,4175,161,1/8/2017
UC6BIJ_-g9Cw2WBUgNg,669021,4170,161,1/9/2017
UC6BIJ_-g9Cw2WBUgNg,669658,4167,161,1/10/2017
UC6BIJ_-g9Cw2WBUgNg,670256,4163,161,1/11/2017
UC6BIJ_-g9Cw2WBUgNg,670737,4164,161,1/12/2017
UC6BIJ_-g9Cw2WBUgNg,671274,4164,161,1/13/2017
UC6BIJ_-g9Cw2WBUgNg,676262,4164,161,1/14/2017
UC6BIJ_-g9Cw2WBUgNg,676262,4161,161,1/15/2017
UC6BIJ_-g9Cw2WBUgNg,689016,4159,161,1/16/2017
UC6BIJ_-g9Cw2WBUgNg,693486,4158,161,1/17/2017
UC6BIJ_-g9Cw2WBUgNg,697281,4163,161,1/18/2017
UC6BIJ_-g9Cw2WBUgNg,695019,4165,161,1/19/2017
UC6BIJ_-g9Cw2WBUgNg,695448,4162,161,1/20/2017
UC6BIJ_-g9Cw2WBUgNg,695897,4160,161,1/21/2017
UC6BIJ_-g9Cw2WBUgNg,696257,4160,161,1/22/2017
UC6BIJ_-g9Cw2WBUgNg,696790,4163,161,1/23/2017
UC6BIJ_-g9Cw2WBUgNg,675305,4159,161,1/24/2017
UC6BIJ_-g9Cw2WBUgNg,675305,4162,161,1/25/2017
UC6BIJ_-g9Cw2WBUgNg,676152,4162,161,1/26/2017
UC6BIJ_-g9Cw2WBUgNg,676647,4159,162,1/27/2017
UC6BIJ_-g9Cw2WBUgNg,676647,4149,162,1/28/2017
UC6BIJ_-g9Cw2WBUgNg,678159,4149,162,1/29/2017
UC6BIJ_-g9Cw2WBUgNg,678847,4152,162,1/30/2017
UC6BIJ_-g9Cw2WBUgNg,678847,4151,162,1/31/2017
UC6BIJ_-g9Cw2WBUgNg,679844,4151,162,2/1/2017
UC6BIJ_-g9Cw2WBUgNg,679844,4149,162,2/2/2017
UC6BIJ_-g9Cw2WBUgNg,680206,4150,162,2/3/2017
UC6BIJ_-g9Cw2WBUgNg,680974,4124,163,2/4/2017
UC6BIJ_-g9Cw2WBUgNg,681630,4122,163,2/5/2017
UC6BIJ_-g9Cw2WBUgNg,682090,4122,163,2/6/2017
UC6BIJ_-g9Cw2WBUgNg,682547,4124,163,2/7/2017
UC6BIJ_-g9Cw2WBUgNg,682925,4120,163,2/8/2017
UC6BIJ_-g9Cw2WBUgNg,682925,4120,163,2/9/2017
UC6BIJ_-g9Cw2WBUgNg,683747,4119,163,2/10/2017
UC6BIJ_-g9Cw2WBUgNg,684184,4118,163,2/11/2017
UC6zLh-L0kVR6dxCYag,31978,1007,61,3/19/2017
UC6zLh-L0kVR6dxCYag,32000,1007,61,3/20/2017
UC6zLh-L0kVR6dxCYag,32000,1009,61,3/21/2017
UC6zLh-L0kVR6dxCYag,32036,1009,61,3/22/2017
UC6zLh-L0kVR6dxCYag,32043,1009,61,3/23/2017
UC6zLh-L0kVR6dxCYag,32060,1009,61,3/24/2017
UC6zLh-L0kVR6dxCYag,32081,1009,61,3/25/2017
UC6zLh-L0kVR6dxCYag,32094,1009,61,3/26/2017
UC6zLh-L0kVR6dxCYag,32105,1008,61,3/27/2017
UC6zLh-L0kVR6dxCYag,32121,1008,61,3/28/2017
UC6zLh-L0kVR6dxCYag,32135,1007,61,3/29/2017
UC6zLh-L0kVR6dxCYag,32145,1007,61,3/30/2017
UC6zLh-L0kVR6dxCYag,32158,1007,61,3/31/2017
UC6BJlqI4WKE_x1kjDw,0,3745,0,10/1/2016
UC6BJlqI4WKE_x1kjDw,0,3745,0,10/2/2016
UC6BJlqI4WKE_x1kjDw,0,3745,0,10/3/2016
UC6BJlqI4WKE_x1kjDw,0,3745,0,10/4/2016
UC6BJlqI4WKE_x1kjDw,0,3745,0,10/5/2016
UC6BJlqI4WKE_x1kjDw,0,3745,0,10/6/2016
UC6BJlqI4WKE_x1kjDw,0,3747,0,10/7/2016
UC6BJlqI4WKE_x1kjDw,0,3749,0,10/8/2016
UC6BJlqI4WKE_x1kjDw,0,3749,0,10/9/2016
UC6BJlqI4WKE_x1kjDw,0,3750,0,10/10/2016
UC6BJlqI4WKE_x1kjDw,0,3751,0,10/11/2016
UC6BJlqI4WKE_x1kjDw,0,3750,0,10/12/2016
UC6BJlqI4WKE_x1kjDw,0,3750,0,10/13/2016
UC6BJlqI4WKE_x1kjDw,0,3750,0,10/14/2016
UC6BJlqI4WKE_x1kjDw,0,3750,0,10/15/2016
UC6BJlqI4WKE_x1kjDw,0,3750,0,10/16/2016
UC6BJlqI4WKE_x1kjDw,0,3750,0,10/17/2016
UC6BJlqI4WKE_x1kjDw,0,3750,0,10/18/2016
UC6BJlqI4WKE_x1kjDw,0,3750,0,10/19/2016
UC6BJlqI4WKE_x1kjDw,0,3750,0,10/20/2016
UC6BJlqI4WKE_x1kjDw,0,3750,0,10/21/2016
UC6BJlqI4WKE_x1kjDw,0,3750,0,10/22/2016
UC6BJlqI4WKE_x1kjDw,0,3750,0,10/23/2016
UC6BJlqI4WKE_x1kjDw,0,3750,0,10/24/2016
UC6BJlqI4WKE_x1kjDw,0,3750,0,10/25/2016
UC6BJlqI4WKE_x1kjDw,0,3750,0,10/26/2016
UC6BJlqI4WKE_x1kjDw,0,3749,0,10/27/2016
UC6BJlqI4WKE_x1kjDw,0,3749,0,10/28/2016
UC6BJlqI4WKE_x1kjDw,0,3749,0,10/29/2016
UC6BJlqI4WKE_x1kjDw,0,3749,0,10/30/2016
UC6BJlqI4WKE_x1kjDw,0,3749,0,10/31/2016
UC6BJlqI4WKE_x1kjDw,0,3749,0,11/1/2016
UC6BJlqI4WKE_x1kjDw,0,3749,0,11/2/2016
UC6BJlqI4WKE_x1kjDw,0,3749,0,11/3/2016
UC6BJlqI4WKE_x1kjDw,0,3749,0,11/4/2016
UC6BJlqI4WKE_x1kjDw,0,3749,0,11/5/2016
UC6BJlqI4WKE_x1kjDw,0,3749,0,11/6/2016
UC6BJlqI4WKE_x1kjDw,0,3749,0,11/7/2016
UC6BJlqI4WKE_x1kjDw,0,3749,0,11/8/2016
UC6BJlqI4WKE_x1kjDw,0,3749,0,11/9/2016
UC6BJlqI4WKE_x1kjDw,0,3749,0,11/10/2016
UC6BJlqI4WKE_x1kjDw,0,3749,0,11/11/2016
UC6BJlqI4WKE_x1kjDw,0,3749,0,11/12/2016
UC6BJlqI4WKE_x1kjDw,0,3749,0,11/13/2016
UC6BJlqI4WKE_x1kjDw,0,3749,0,11/14/2016
UC6BJlqI4WKE_x1kjDw,0,3749,0,11/15/2016
UC6BJlqI4WKE_x1kjDw,0,3748,0,11/16/2016
UC6BJlqI4WKE_x1kjDw,0,3748,0,11/17/2016
UC6BJlqI4WKE_x1kjDw,0,3748,0,11/18/2016
UC6BJlqI4WKE_x1kjDw,0,3748,0,11/19/2016
UC6BJlqI4WKE_x1kjDw,0,3748,0,11/20/2016
UC6BJlqI4WKE_x1kjDw,0,3748,0,11/21/2016
UC6BJlqI4WKE_x1kjDw,0,3748,0,11/22/2016
UC6BJlqI4WKE_x1kjDw,0,3747,0,11/23/2016
UC6BJlqI4WKE_x1kjDw,0,3747,0,11/24/2016
UC6BJlqI4WKE_x1kjDw,0,3747,0,11/25/2016
UC6BJlqI4WKE_x1kjDw,0,3747,0,11/26/2016
UC6BJlqI4WKE_x1kjDw,0,3747,0,11/27/2016
UC6BJlqI4WKE_x1kjDw,0,3747,0,11/28/2016
UC6BJlqI4WKE_x1kjDw,0,3747,0,11/29/2016
UC6BJlqI4WKE_x1kjDw,0,3747,0,11/30/2016
UC6BJlqI4WKE_x1kjDw,0,3747,0,12/1/2016
UC6BJlqI4WKE_x1kjDw,0,3747,0,12/2/2016
UC6BJlqI4WKE_x1kjDw,0,3747,0,12/3/2016
UC6BJlqI4WKE_x1kjDw,0,3747,0,12/4/2016
UC6BJlqI4WKE_x1kjDw,0,3747,0,12/5/2016
UC6BJlqI4WKE_x1kjDw,0,3746,0,12/6/2016
UC6BJlqI4WKE_x1kjDw,0,3746,0,12/7/2016
UC6BJlqI4WKE_x1kjDw,0,3746,0,12/8/2016
UC6BJlqI4WKE_x1kjDw,0,3746,0,12/9/2016
UC6BJlqI4WKE_x1kjDw,0,3746,0,12/10/2016
UC6BJlqI4WKE_x1kjDw,0,3746,0,12/11/2016
UC6BJlqI4WKE_x1kjDw,0,3746,0,12/12/2016
UC6BJlqI4WKE_x1kjDw,0,3746,0,12/13/2016
UC6BJlqI4WKE_x1kjDw,0,3746,0,12/14/2016
UC6BJlqI4WKE_x1kjDw,0,3746,0,12/15/2016
UC6BJlqI4WKE_x1kjDw,0,3746,0,12/16/2016
UC6BJlqI4WKE_x1kjDw,0,3746,0,12/17/2016
UC6BJlqI4WKE_x1kjDw,0,3746,0,12/18/2016
UC6BJlqI4WKE_x1kjDw,0,3745,0,12/19/2016
UC6BJlqI4WKE_x1kjDw,0,3745,0,12/20/2016
UC6BJlqI4WKE_x1kjDw,0,3745,0,12/21/2016
UC6BJlqI4WKE_x1kjDw,0,3745,0,12/22/2016
UC6BJlqI4WKE_x1kjDw,0,3745,0,12/23/2016
UC6BJlqI4WKE_x1kjDw,0,3744,0,12/24/2016
UC6BJlqI4WKE_x1kjDw,0,3744,0,12/25/2016
UC6BJlqI4WKE_x1kjDw,0,3744,0,12/26/2016
UC6BJlqI4WKE_x1kjDw,0,3744,0,12/27/2016
UC6BJlqI4WKE_x1kjDw,0,3744,0,12/28/2016
UC6BJlqI4WKE_x1kjDw,0,3744,0,12/29/2016
UC6BJlqI4WKE_x1kjDw,0,3744,0,12/30/2016
UC6BJlqI4WKE_x1kjDw,0,3744,0,12/31/2016
UC6BJlqI4WKE_x1kjDw,0,3744,0,1/1/2017
UC6BJlqI4WKE_x1kjDw,0,3744,0,1/2/2017
UC6BJlqI4WKE_x1kjDw,0,3744,0,1/3/2017
UC6BJlqI4WKE_x1kjDw,0,3744,0,1/4/2017
UC6BJlqI4WKE_x1kjDw,0,3744,0,1/5/2017
UC6BJlqI4WKE_x1kjDw,0,3743,0,1/6/2017
UC6BJlqI4WKE_x1kjDw,0,3743,0,1/7/2017
UC6BJlqI4WKE_x1kjDw,0,3743,0,1/8/2017
UC6BJlqI4WKE_x1kjDw,0,3743,0,1/9/2017
UC6BJlqI4WKE_x1kjDw,0,3743,0,1/10/2017
UC6BJlqI4WKE_x1kjDw,0,3743,0,1/11/2017
UC6BJlqI4WKE_x1kjDw,0,3743,0,1/12/2017
UC6BJlqI4WKE_x1kjDw,0,3742,0,1/13/2017
UC6BJlqI4WKE_x1kjDw,0,3742,0,1/14/2017
UC6BJlqI4WKE_x1kjDw,0,3742,0,1/15/2017
UC6BJlqI4WKE_x1kjDw,0,3742,0,1/16/2017
UC6BJlqI4WKE_x1kjDw,0,3737,0,1/17/2017
UC6BJlqI4WKE_x1kjDw,0,3737,0,1/18/2017
UC6BJlqI4WKE_x1kjDw,0,3737,0,1/19/2017
UC6BJlqI4WKE_x1kjDw,0,3736,0,1/20/2017
UC6BJlqI4WKE_x1kjDw,0,3736,0,1/21/2017
UC6BJlqI4WKE_x1kjDw,0,3735,0,1/22/2017
UC6BJlqI4WKE_x1kjDw,0,3735,0,1/23/2017
UC6BJlqI4WKE_x1kjDw,0,3735,0,1/24/2017
UC6BJlqI4WKE_x1kjDw,0,3735,0,1/25/2017
UC6BJlqI4WKE_x1kjDw,0,3735,0,1/26/2017
UC6BJlqI4WKE_x1kjDw,0,3734,0,1/27/2017
UC6BJlqI4WKE_x1kjDw,0,3733,0,1/28/2017
UC6BJlqI4WKE_x1kjDw,0,3732,0,1/29/2017
UC6BJlqI4WKE_x1kjDw,0,3732,0,1/30/2017
UC6BJlqI4WKE_x1kjDw,0,3732,0,1/31/2017
UC6BJlqI4WKE_x1kjDw,0,3733,0,2/1/2017
UC6BJlqI4WKE_x1kjDw,0,3732,0,2/2/2017
UC6BJlqI4WKE_x1kjDw,0,3732,0,2/3/2017
UC6BJlqI4WKE_x1kjDw,0,3732,0,2/4/2017
UC6BJlqI4WKE_x1kjDw,0,3732,0,2/5/2017
UC6BJlqI4WKE_x1kjDw,0,3731,0,2/6/2017
UC6BJlqI4WKE_x1kjDw,0,3730,0,2/7/2017
UC6BJlqI4WKE_x1kjDw,0,3730,0,2/8/2017
UC6BJlqI4WKE_x1kjDw,0,3727,0,2/9/2017
UC6BJlqI4WKE_x1kjDw,0,3727,0,2/10/2017
UC6BJlqI4WKE_x1kjDw,0,3726,0,2/11/2017
UC6BJlqI4WKE_x1kjDw,0,3726,0,2/12/2017
UC6BIJ_-g9Cw2WBUgNg,684605,4117,163,2/12/2017
UC6BIJ_-g9Cw2WBUgNg,684605,4115,163,2/13/2017
UC6BIJ_-g9Cw2WBUgNg,685625,4114,163,2/14/2017
UC6BIJ_-g9Cw2WBUgNg,685968,4113,163,2/15/2017
UC6BIJ_-g9Cw2WBUgNg,686441,4115,163,2/16/2017
UC6BIJ_-g9Cw2WBUgNg,686821,4114,163,2/17/2017
UC6BIJ_-g9Cw2WBUgNg,687169,4116,163,2/18/2017
UC6BIJ_-g9Cw2WBUgNg,687617,4117,163,2/19/2017
UC6BIJ_-g9Cw2WBUgNg,688020,4113,163,2/20/2017
UC6BIJ_-g9Cw2WBUgNg,688422,4113,163,2/21/2017
UC6BIJ_-g9Cw2WBUgNg,688729,4110,163,2/22/2017
UC6BIJ_-g9Cw2WBUgNg,689007,4110,163,2/23/2017
UC6BIJ_-g9Cw2WBUgNg,689305,4106,163,2/24/2017
UC6BIJ_-g9Cw2WBUgNg,689630,4098,164,2/25/2017
UC6BIJ_-g9Cw2WBUgNg,689986,4095,164,2/26/2017
UC6BIJ_-g9Cw2WBUgNg,689986,4086,165,2/27/2017
UC6BIJ_-g9Cw2WBUgNg,691248,4084,166,2/28/2017
UC6BIJ_-g9Cw2WBUgNg,691688,4076,166,3/1/2017
UC6BIJ_-g9Cw2WBUgNg,692275,4078,166,3/2/2017
UC6BIJ_-g9Cw2WBUgNg,692662,4077,166,3/3/2017
UC6BIJ_-g9Cw2WBUgNg,692976,4076,166,3/4/2017
UC6BIJ_-g9Cw2WBUgNg,693278,4069,167,3/5/2017
UC6BIJ_-g9Cw2WBUgNg,693278,4068,167,3/6/2017
UC6BIJ_-g9Cw2WBUgNg,694264,4068,167,3/7/2017
UC6BIJ_-g9Cw2WBUgNg,694514,4067,167,3/8/2017
UC6BIJ_-g9Cw2WBUgNg,694904,4068,167,3/9/2017
UC6BIJ_-g9Cw2WBUgNg,695168,4066,167,3/10/2017
UC6BIJ_-g9Cw2WBUgNg,695410,4066,167,3/11/2017
UC6BIJ_-g9Cw2WBUgNg,695690,4066,167,3/12/2017
UC6BIJ_-g9Cw2WBUgNg,696031,4063,168,3/13/2017
UC6BIJ_-g9Cw2WBUgNg,696392,4060,169,3/14/2017
UC6BIJ_-g9Cw2WBUgNg,696786,4057,169,3/15/2017
UC6BIJ_-g9Cw2WBUgNg,697101,4058,169,3/16/2017
UC6BIJ_-g9Cw2WBUgNg,697399,4059,169,3/17/2017
UC6BIJ_-g9Cw2WBUgNg,697628,4055,169,3/18/2017
UC6BIJ_-g9Cw2WBUgNg,697883,4054,169,3/19/2017
UC6BIJ_-g9Cw2WBUgNg,698166,4053,169,3/20/2017
UC6BIJ_-g9Cw2WBUgNg,698166,4052,169,3/21/2017
UC6BIJ_-g9Cw2WBUgNg,698734,4053,169,3/22/2017
UC6BIJ_-g9Cw2WBUgNg,698910,4054,169,3/23/2017
UC6BIJ_-g9Cw2WBUgNg,699192,4055,169,3/24/2017
UC6BIJ_-g9Cw2WBUgNg,699463,4057,169,3/25/2017
UC6BIJ_-g9Cw2WBUgNg,699660,4056,169,3/26/2017
UC6BIJ_-g9Cw2WBUgNg,699942,4056,169,3/27/2017
UC6BIJ_-g9Cw2WBUgNg,700198,4059,169,3/28/2017
UC6BIJ_-g9Cw2WBUgNg,700409,4059,169,3/29/2017
UC6BIJ_-g9Cw2WBUgNg,700693,4059,169,3/30/2017
UC6BIJ_-g9Cw2WBUgNg,700927,4058,169,3/31/2017
UC6flofJskgS3FUpTNQ,8213,2001,10,10/1/2016
UC6flofJskgS3FUpTNQ,8217,2000,10,10/2/2016
UC6flofJskgS3FUpTNQ,8230,2000,10,10/3/2016
UC6flofJskgS3FUpTNQ,8237,2001,10,10/4/2016
UC6flofJskgS3FUpTNQ,8240,2001,10,10/5/2016
UC6flofJskgS3FUpTNQ,8246,2001,10,10/6/2016
UC6flofJskgS3FUpTNQ,8256,1995,10,10/7/2016
UC6flofJskgS3FUpTNQ,8260,1994,10,10/8/2016
UC6flofJskgS3FUpTNQ,8265,1995,10,10/9/2016
UC6flofJskgS3FUpTNQ,8286,1995,10,10/10/2016
UC6flofJskgS3FUpTNQ,8291,1995,9,10/11/2016
UC6flofJskgS3FUpTNQ,8049,1996,9,10/12/2016
UC6flofJskgS3FUpTNQ,8049,1998,9,10/13/2016
UC6flofJskgS3FUpTNQ,8063,1999,9,10/14/2016
UC6flofJskgS3FUpTNQ,8068,1998,9,10/15/2016
UC6flofJskgS3FUpTNQ,8079,1999,9,10/16/2016
UC6flofJskgS3FUpTNQ,8083,1999,9,10/17/2016
UC6flofJskgS3FUpTNQ,8100,2000,9,10/18/2016
UC6flofJskgS3FUpTNQ,8108,1999,9,10/19/2016
UC6flofJskgS3FUpTNQ,8111,1998,9,10/20/2016
UC6flofJskgS3FUpTNQ,8111,1998,9,10/21/2016
UC6flofJskgS3FUpTNQ,8118,1998,9,10/22/2016
UC6flofJskgS3FUpTNQ,8125,1997,9,10/23/2016
UC6flofJskgS3FUpTNQ,8125,1997,9,10/24/2016
UC6flofJskgS3FUpTNQ,8138,1998,9,10/25/2016
UC6flofJskgS3FUpTNQ,8139,2000,9,10/26/2016
UC6flofJskgS3FUpTNQ,8141,1999,9,10/27/2016
UC6flofJskgS3FUpTNQ,8149,1999,9,10/28/2016
UC6flofJskgS3FUpTNQ,8156,1997,9,10/29/2016
UC6flofJskgS3FUpTNQ,8162,2002,9,10/30/2016
UC6flofJskgS3FUpTNQ,8170,2003,9,10/31/2016
UC6flofJskgS3FUpTNQ,8171,2005,9,11/1/2016
UC6flofJskgS3FUpTNQ,8183,2004,9,11/2/2016
UC6flofJskgS3FUpTNQ,8187,2005,9,11/3/2016
UC6flofJskgS3FUpTNQ,8191,2008,9,11/4/2016
UC6flofJskgS3FUpTNQ,8191,2007,9,11/5/2016
UC6flofJskgS3FUpTNQ,8207,2008,9,11/6/2016
UC6flofJskgS3FUpTNQ,8219,2008,9,11/7/2016
UC6flofJskgS3FUpTNQ,8230,2011,9,11/8/2016
UC6flofJskgS3FUpTNQ,8239,2012,9,11/9/2016
UC6flofJskgS3FUpTNQ,8250,2013,9,11/10/2016
UC6flofJskgS3FUpTNQ,8265,2012,9,11/11/2016
UC6flofJskgS3FUpTNQ,8266,2012,9,11/12/2016
UC6flofJskgS3FUpTNQ,8270,2013,9,11/13/2016
UC6flofJskgS3FUpTNQ,8285,2009,9,11/14/2016
UC6flofJskgS3FUpTNQ,8285,2009,9,11/15/2016
UC6flofJskgS3FUpTNQ,8285,2008,9,11/16/2016
UC6flofJskgS3FUpTNQ,8292,2003,9,11/17/2016
UC6flofJskgS3FUpTNQ,8292,2001,9,11/18/2016
UC6flofJskgS3FUpTNQ,8299,2001,9,11/19/2016
UC6flofJskgS3FUpTNQ,8302,2002,9,11/20/2016
UC6flofJskgS3FUpTNQ,8311,2002,9,11/21/2016
UC6flofJskgS3FUpTNQ,8317,2003,9,11/22/2016
UC6flofJskgS3FUpTNQ,8324,2004,9,11/23/2016
UC6flofJskgS3FUpTNQ,8324,2005,9,11/24/2016
UC6flofJskgS3FUpTNQ,8349,2004,9,11/25/2016
UC6flofJskgS3FUpTNQ,8357,2005,9,11/26/2016
UC6flofJskgS3FUpTNQ,8370,2006,9,11/27/2016
UC6flofJskgS3FUpTNQ,8375,2007,9,11/28/2016
UC6flofJskgS3FUpTNQ,8389,2007,9,11/29/2016
UC6flofJskgS3FUpTNQ,8379,2008,9,11/30/2016
UC6flofJskgS3FUpTNQ,8379,2008,9,12/1/2016
UC6flofJskgS3FUpTNQ,8379,2008,9,12/2/2016
UC6flofJskgS3FUpTNQ,8379,2007,9,12/3/2016
UC6flofJskgS3FUpTNQ,8379,2007,9,12/4/2016
UC6flofJskgS3FUpTNQ,8393,2007,9,12/5/2016
UC6flofJskgS3FUpTNQ,8397,2008,9,12/6/2016
UC6flofJskgS3FUpTNQ,8397,2006,9,12/7/2016
UC6flofJskgS3FUpTNQ,8411,2006,9,12/8/2016
UC6flofJskgS3FUpTNQ,8415,2008,9,12/9/2016
UC6flofJskgS3FUpTNQ,8416,2007,9,12/10/2016
UC6flofJskgS3FUpTNQ,8425,2007,9,12/11/2016
UC6flofJskgS3FUpTNQ,8435,2007,9,12/12/2016
UC6flofJskgS3FUpTNQ,8436,2006,9,12/13/2016
UC6flofJskgS3FUpTNQ,8438,2006,9,12/14/2016
UC6flofJskgS3FUpTNQ,8441,2006,9,12/15/2016
UC6flofJskgS3FUpTNQ,8444,2007,9,12/16/2016
UC6flofJskgS3FUpTNQ,8444,2007,9,12/17/2016
UC6flofJskgS3FUpTNQ,8460,2007,9,12/18/2016
UC6flofJskgS3FUpTNQ,8461,2008,9,12/19/2016
UC6flofJskgS3FUpTNQ,8466,2007,9,12/20/2016
UC6flofJskgS3FUpTNQ,8471,2007,9,12/21/2016
UC6flofJskgS3FUpTNQ,8475,2007,9,12/22/2016
UC6flofJskgS3FUpTNQ,8479,2008,10,12/23/2016
UC6flofJskgS3FUpTNQ,8489,2008,10,12/24/2016
UC6flofJskgS3FUpTNQ,8691,2008,10,12/25/2016
UC6flofJskgS3FUpTNQ,8722,2009,10,12/26/2016
UC6flofJskgS3FUpTNQ,8733,2008,10,12/27/2016
UC6flofJskgS3FUpTNQ,8735,2007,10,12/28/2016
UC6flofJskgS3FUpTNQ,8743,2007,10,12/29/2016
UC6flofJskgS3FUpTNQ,8745,2009,10,12/30/2016
UC6flofJskgS3FUpTNQ,8764,2008,10,12/31/2016
UC6flofJskgS3FUpTNQ,8768,2005,10,1/1/2017
UC6flofJskgS3FUpTNQ,8769,2006,10,1/2/2017
UC6flofJskgS3FUpTNQ,8777,2009,10,1/3/2017
UC6flofJskgS3FUpTNQ,8782,2010,10,1/4/2017
UC6flofJskgS3FUpTNQ,8789,2011,10,1/5/2017
UC6flofJskgS3FUpTNQ,8800,2012,10,1/6/2017
UC6flofJskgS3FUpTNQ,8804,2011,10,1/7/2017
UC6flofJskgS3FUpTNQ,8807,2012,10,1/8/2017
UC6flofJskgS3FUpTNQ,8818,2011,10,1/9/2017
UC6flofJskgS3FUpTNQ,8826,2009,10,1/10/2017
UC6flofJskgS3FUpTNQ,8835,2009,10,1/11/2017
UC6flofJskgS3FUpTNQ,8841,2007,11,1/12/2017
UC6flofJskgS3FUpTNQ,9024,2006,11,1/13/2017
UC6flofJskgS3FUpTNQ,9088,2007,11,1/14/2017
UC6flofJskgS3FUpTNQ,9088,2008,11,1/15/2017
UC6flofJskgS3FUpTNQ,9216,2008,11,1/16/2017
UC6flofJskgS3FUpTNQ,9251,2008,11,1/17/2017
UC6flofJskgS3FUpTNQ,9273,2006,11,1/18/2017
UC6flofJskgS3FUpTNQ,9265,2008,11,1/19/2017
UC6flofJskgS3FUpTNQ,9271,2006,11,1/20/2017
UC6flofJskgS3FUpTNQ,9276,2006,11,1/21/2017
UC6flofJskgS3FUpTNQ,9286,2005,11,1/22/2017
UC6flofJskgS3FUpTNQ,9296,2005,9,1/23/2017
UC6flofJskgS3FUpTNQ,9110,2002,9,1/24/2017
